gene_id	gene_id_clean	gene_name	chrom	start	end	strand	gene_type	chromosome_clean	is_chrX	overlaps_chrX_PAR	within_chrX_PAR	PAR_status	literature_gene_id_clean	literature_symbol	literature_escape_category	literature_escape_class	Andergassen_Status	Berletch_Status	Borensztein_Status	Calabrese_Status	Cheng_Status	Finn_Status	Gendrel_Status	Janiszewski_Status	Li_Status	Lopes_Status	Marks_Status	Reinius2010_Status	Reinius2016_Status	Splinter_Status	Wu_Status	Yang_Status	Yue_Status	Yang2022_Status	Bowness_Status	escape_match_method	preferred_escape_class	atlas_gene_group	atlas_gene_group_display
ENSMUSG00000061273	ENSMUSG00000061273	Mmgt1	chrX	55630872	55643429	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000061273	Mmgt1	facultative	nonPAR_variable_escape		E		S	S		E	S			E		S			S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000060681	ENSMUSG00000060681	Slc9a6	chrX	55655117	55709590	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000060681	Slc9a6	silenced	nonPAR_subject				S				S			S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000023092	ENSMUSG00000023092	Fhl1	chrX	55777147	55838706	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000023092	Fhl1	facultative	nonPAR_variable_escape	E			S	S	E		S	E		S		S		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000067878	ENSMUSG00000067878	Map7d3	chrX	55843218	55867686	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000067878	Mtap7d3	silenced	nonPAR_subject								S								S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000053852	ENSMUSG00000053852	Adgrg4	chrX	55915523	56046918	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000053852	Gpr112	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000031130	ENSMUSG00000031130	Brs3	chrX	56088434	56094118	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031130	Brs3	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000067873	ENSMUSG00000067873	Htatsf1	chrX	56098943	56112543	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000067873	Htatsf1	silenced	nonPAR_subject			S	S	S			S			S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031131	ENSMUSG00000031131	Vgll1	chrX	56133466	56151900	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031131	Vgll1	silenced	nonPAR_subject				S							S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000085808	ENSMUSG00000085808	Gm14718	chrX	56246003	56249738	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000085808	Gm14718	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000031132	ENSMUSG00000031132	Cd40lg	chrX	56257503	56269402	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031132	Cd40lg	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031133	ENSMUSG00000031133	Arhgef6	chrX	56276845	56384089	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031133	Arhgef6	silenced	nonPAR_subject				S				S			S		S			S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031134	ENSMUSG00000031134	Rbmx	chrX	56428890	56438396	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031134	Rbmx	silenced	nonPAR_subject				S	S			S			S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000079584	ENSMUSG00000079584	Tm9sf5	chrX	56454514	56534127	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079584	Gm364	facultative	nonPAR_variable_escape							E				S								S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000036357	ENSMUSG00000036357	Gpr101	chrX	56542028	56549117	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000036357	Gpr101	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000067860	ENSMUSG00000067860	Zic3	chrX	57068060	57087096	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000067860	Zic3	silenced	nonPAR_subject				S							S								S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000046180	ENSMUSG00000046180	Magea13	chrX	57954720	57965664	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000046180	4930550L24Rik	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031137	ENSMUSG00000031137	Fgf13	chrX	58107505	58613431	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031137	Fgf13	facultative	nonPAR_variable_escape	E										S		S		S				S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000120929	ENSMUSG00000120929	Gm56685	chrX	58224953	58236966	+	lncRNA	X	True	False	False	nonPAR																									nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000031138	ENSMUSG00000031138	F9	chrX	59044824	59076119	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031138	F9	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031139	ENSMUSG00000031139	Mcf2	chrX	59101316	59224449	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031139	Mcf2	silenced	nonPAR_subject											S								S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000062949	ENSMUSG00000062949	Atp11c	chrX	59268650	59636304	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000062949	Atp11c	silenced	nonPAR_subject																		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000079583	ENSMUSG00000079583	Gm7073	chrX	59481241	59582855	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079583	Gm7073	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000082226	ENSMUSG00000082226	Gm715	chrX	59591614	59592823	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000082226	Gm715	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000067835	ENSMUSG00000067835	Gm14661	chrX	59601334	59851599	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000067835	Gm14661	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000045179	ENSMUSG00000045179	Sox3	chrX	59934972	59937036	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000045179	Sox3	facultative	nonPAR_variable_escape				S							E			S						ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000087565	ENSMUSG00000087565	Gm14662	chrX	59937259	59941673	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000087565	Gm14662	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000087401	ENSMUSG00000087401	Gm14664	chrX	60085347	60119674	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000087401	Gm14664	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000071753	ENSMUSG00000071753	Cdr1os	chrX	60159984	60247391	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000071753	C230004F18Rik	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000090546	ENSMUSG00000090546	Cdr1	chrX	60227611	60229164	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000090546	Cdr1	silenced	nonPAR_subject											S		S		S					ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000121394	ENSMUSG00000121394	Gm4988	chrX	60331794	60336090	+	lncRNA	X	True	False	False	nonPAR																									nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000057615	ENSMUSG00000057615	Ldoc1	chrX	60753103	60754561	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000057615	Ldoc1	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000045330	ENSMUSG00000045330	Magec2	chrX	61327105	61335684	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000045330	4933402E13Rik	silenced	nonPAR_subject				S																ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031194	ENSMUSG00000031194	4931400O07Rik	chrX	61511597	61512418	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000031194	4931400O07Rik	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000085757	ENSMUSG00000085757	Tslrn1	chrX	61554145	61570617	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000085757	1700019B21Rik	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000079579	ENSMUSG00000079579	Gm6760	chrX	63195011	63195804	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079579	Gm6760	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031179	ENSMUSG00000031179	Magea9	chrX	63217154	63222384	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031179	3830417A13Rik	silenced	nonPAR_subject				S							S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000046699	ENSMUSG00000046699	Slitrk4	chrX	63308491	63320602	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000046699	Slitrk4	silenced	nonPAR_subject				S							S			S	S					ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031181	ENSMUSG00000031181	Ctag2	chrX	64091250	64092620	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031181	Ctag2	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031182	ENSMUSG00000031182	4930447F04Rik	chrX	65346967	65347830	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031182	4930447F04Rik	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000036790	ENSMUSG00000036790	Slitrk2	chrX	65692924	65704999	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000036790	Slitrk2	silenced	nonPAR_subject											S		S		S					ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000086185	ENSMUSG00000086185	1700036O09Rik	chrX	66501802	66502809	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000086185	1700036O09Rik	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000079578	ENSMUSG00000079578	Gm1140	chrX	66726506	66737168	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079578	Gm1140	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000079577	ENSMUSG00000079577	Gm14692	chrX	66739304	66749956	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079577	Gm14692	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000025288	ENSMUSG00000025288	4933436I01Rik	chrX	66963470	66965056	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025288	4933436I01Rik	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000000838	ENSMUSG00000000838	Fmr1	chrX	67722147	67761569	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000000838	Fmr1	facultative	nonPAR_variable_escape				S				S			E		S	E	S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000062170	ENSMUSG00000062170	Fmr1nb	chrX	67805445	67848173	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000062170	Fmr1nb	silenced	nonPAR_subject			S	S							S								S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000071748	ENSMUSG00000071748	Styx-ps	chrX	67864699	67868924	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000071748	Gm14698	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000056815	ENSMUSG00000056815	Gm6812	chrX	67935981	67936659	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000056815	Gm6812	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000086676	ENSMUSG00000086676	Gm14705	chrX	68400202	68404875	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000086676	Gm14705	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000031189	ENSMUSG00000031189	Aff2	chrX	68403900	68911643	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031189	Aff2	silenced	nonPAR_subject											S				S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000100511	ENSMUSG00000100511	1700111N16Rik	chrX	68972865	69187194	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000100511	1700111N16Rik	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000059690	ENSMUSG00000059690	1700020N15Rik	chrX	68988906	68989584	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000059690	1700020N15Rik	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000035847	ENSMUSG00000035847	Ids	chrX	69386675	69408690	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000035847	Ids	facultative	nonPAR_variable_escape	E			S	S			S			S		S		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000045237	ENSMUSG00000045237	Eola1	chrX	69429483	69433023	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000045237	1110012L19Rik	facultative	nonPAR_variable_escape	E		S	S				S					S			S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000073141	ENSMUSG00000073141	4930567H17Rik	chrX	69437507	69438346	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000073141	4930567H17Rik	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000073139	ENSMUSG00000073139	Tmem185a	chrX	69503359	69520786	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000073139	BC023829	silenced	nonPAR_subject			S	S				S								S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000059401	ENSMUSG00000059401	Mamld1	chrX	70093846	70199662	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000059401	Mamld1	silenced	nonPAR_subject								S			S				S	S			S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031337	ENSMUSG00000031337	Mtm1	chrX	70254373	70359297	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031337	Mtm1	silenced	nonPAR_subject				S				S			S		S			S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000015214	ENSMUSG00000015214	Mtmr1	chrX	70408366	70462802	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000015214	Mtmr1	silenced	nonPAR_subject											S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000035776	ENSMUSG00000035776	Cd99l2	chrX	70463666	70536455	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000035776	Cd99l2	facultative	nonPAR_variable_escape	E			S				S			S		S			S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000085284	ENSMUSG00000085284	Gm16189	chrX	70483320	70513457	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000085284	Gm16189	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000015217	ENSMUSG00000015217	Hmgb3	chrX	70599524	70604282	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000015217	Hmgb3	facultative	nonPAR_variable_escape				S				S	E		S		S		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000056380	ENSMUSG00000056380	Gpr50	chrX	70707273	70712863	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000056380	Gpr50	silenced	nonPAR_subject											S		S			S				ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000073131	ENSMUSG00000073131	Vma21	chrX	70859530	70883363	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000073131	Vma21	facultative	nonPAR_variable_escape	E			S				S					S		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000073130	ENSMUSG00000073130	Gm1141	chrX	70964553	70984476	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000073130	Gm1141	silenced	nonPAR_subject											S					S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000033361	ENSMUSG00000033361	Prrg3	chrX	71006230	71016328	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000033361	Prrg3	silenced	nonPAR_subject				S							S		S		S				S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000053593	ENSMUSG00000053593	Fate1	chrX	71016592	71032652	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000053593	Fate1	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000005864	ENSMUSG00000005864	Cnga2	chrX	71035455	71053824	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000005864	Cnga2	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000033343	ENSMUSG00000033343	Magea4	chrX	71265623	71266570	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000033343	Magea4	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031340	ENSMUSG00000031340	Gabre	chrX	71299605	71318409	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031340	Gabre	silenced	nonPAR_subject											S					S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000043453	ENSMUSG00000043453	Magea10	chrX	71425476	71430464	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000043453	Magea10	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031343	ENSMUSG00000031343	Gabra3	chrX	71476287	71700454	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031343	Gabra3	silenced	nonPAR_subject											S		S		S	S			S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031344	ENSMUSG00000031344	Gabrq	chrX	71868784	71886208	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031344	Gabrq	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031347	ENSMUSG00000031347	Cetn2	chrX	71957138	71962017	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031347	Cetn2	facultative	nonPAR_variable_escape			S	S	S	E				S	S		S		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000031349	ENSMUSG00000031349	Nsdhl	chrX	71962163	72002120	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031349	Nsdhl	silenced	nonPAR_subject			S	S	S			S			S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000084944	ENSMUSG00000084944	Gm14684	chrX	72025429	72025950	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000084944	Gm14684	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000031351	ENSMUSG00000031351	Zfp185	chrX	72030945	72075149	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031351	Zfp185	silenced	nonPAR_subject				S							S					S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000050424	ENSMUSG00000050424	Pnma5	chrX	72077587	72080709	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000050424	Pnma5	silenced	nonPAR_subject			S	S							S								S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000046287	ENSMUSG00000046287	Pnma3	chrX	72108393	72111797	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000046287	Pnma3	silenced	nonPAR_subject											S				S					ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000079845	ENSMUSG00000079845	Xlr4a	chrX	72117951	72126084	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079845	Xlr4a	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000057836	ENSMUSG00000057836	Xlr3a	chrX	72129899	72140701	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000057836	Xlr3a	silenced	nonPAR_subject				S							S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000092255	ENSMUSG00000092255	Gm20455	chrX	72140793	72148492	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000092255	Gm20455	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000058328	ENSMUSG00000058328	Xlr5a	chrX	72151241	72336582	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000058328	Xlr5a	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000067771	ENSMUSG00000067771	Pwwp4a	chrX	72160653	72172868	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000067771	Gm14685	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000071745	ENSMUSG00000071745	Pwwp4b	chrX	72180838	72193056	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000071745	DXBay18	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000072479	ENSMUSG00000072479	Xlr5b	chrX	72192402	72202478	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000072479	Xlr5b	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000079566	ENSMUSG00000079566	Spin2d	chrX	72218908	72220595	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079566	Spin2d	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000073125	ENSMUSG00000073125	Xlr3b	chrX	72235813	72246536	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000073125	Xlr3b	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000067768	ENSMUSG00000067768	Xlr4b	chrX	72257939	72266059	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000067768	Xlr4b	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000078317	ENSMUSG00000078317	F8a	chrX	72271897	72274401	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000078317	F8a	silenced	nonPAR_subject				S	S						S		S			S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
